aticker,coname,fmonth,fyear,che,ibd,teq,sale,oiadp,ni,dp,amort,avg_annual_mktcap,ticker
A041020,폴라리스오피스,12.0,2023,62707147000.0,16680653000.0,257114129680.0,107891935340.0,6248070150.0,22449288760.0,3191334000.0,670540000.0,175779000000.0,41020
A031330,에스에이엠티,12.0,2023,50287731000.0,98907557260.0,377309612710.0,2145067678990.0,53542641950.0,32941534850.0,1974909000.0,64702000.0,285727000000.0,31330
A059090,미코,12.0,2023,170532362000.0,332783267050.0,366083933670.0,387340942790.0,21111259620.0,-2036721580.0,47294897000.0,628050000.0,326039000000.0,59090
A053610,프로텍,12.0,2023,81854835000.0,20981887900.0,314401685930.0,156071199150.0,17432961860.0,17091144480.0,6787355780.0,808515650.0,423498000000.0,53610
A086980,쇼박스,12.0,2023,23090587000.0,1711680240.0,104920986940.0,40170208800.0,-28295165720.0,-30299585770.0,608408640.0,45820570530.0,213959000000.0,86980
A036620,감성코퍼레이션,12.0,2023,27257138000.0,6034119610.0,77933864560.0,177948652720.0,32243349860.0,24172542710.0,4702861000.0,38021000.0,291971000000.0,36620
A122900,아이마켓코리아,12.0,2023,174413123000.0,139550180690.0,400371903890.0,3425595997360.0,51107089820.0,24300686890.0,13700941390.0,9317295010.0,314724000000.0,122900
A298690,에어부산,12.0,2023,33526024000.0,632394842900.0,186813445070.0,890440348600.0,159754475910.0,104145078760.0,131106923000.0,1708916000.0,384760000000.0,298690
A007690,국도화학,12.0,2023,44664702000.0,462075742140.0,847026119080.0,1311776360250.0,19152808080.0,7489803560.0,37840098740.0,3181452380.0,417254000000.0,7690
A012030,DB,12.0,2023,210248159000.0,192289866880.0,395210860540.0,458583862800.0,37022768320.0,20304876780.0,3067825460.0,3580265990.0,346338000000.0,12030
A035150,백산,12.0,2023,47417235000.0,81609649210.0,208460061710.0,417721809960.0,53146153920.0,40522031130.0,5863482000.0,0.0,195609000000.0,35150
A000490,대동,12.0,2023,64322962000.0,830868048680.0,577059698860.0,1433390777280.0,65403445120.0,11919509690.0,34556806000.0,2993787000.0,307503000000.0,490
A304360,에스바이오메딕스,12.0,2023,1410057000.0,11995290540.0,12274832790.0,13108378000.0,-5988043380.0,-6460345200.0,1518470570.0,34979890.0,115933000000.0,304360
A001250,GS글로벌,12.0,2023,205027271000.0,501004870200.0,447988123530.0,3916492566780.0,76519058580.0,26078650860.0,20999816000.0,728799000.0,217908000000.0,1250
A006390,한일현대시멘트,12.0,2023,76134859000.0,317437299000.0,390980858240.0,504671276470.0,48003342930.0,35062649740.0,16665169000.0,75496000.0,327548000000.0,6390
A439090,마녀공장,12.0,2023,45453955000.0,354470260.0,97045319370.0,105000932100.0,15862041290.0,11631841690.0,696420000.0,345961000.0,479205000000.0,439090
A102460,이연제약,12.0,2023,24106981000.0,227801320670.0,248624544580.0,151071143910.0,1772803760.0,3583373120.0,4767616000.0,14618000.0,314445000000.0,102460
A000480,CR홀딩스,12.0,2023,93703251000.0,581884722500.0,826684106810.0,816904445530.0,39415273350.0,26857674150.0,24928125000.0,326666000.0,357325000000.0,480
A058820,CMG제약,12.0,2023,1242520000.0,26118869000.0,190232688060.0,93906675100.0,3036940780.0,6455349070.0,1709139190.0,848427770.0,312088000000.0,58820
A024850,HLB이노베이션,12.0,2023,23249494000.0,32613743390.0,57062108450.0,20581331300.0,-937587560.0,-755407660.0,968858000.0,8401000.0,200644000000.0,24850
A108490,로보티즈,12.0,2023,7353864000.0,9344038540.0,95840881730.0,29127949480.0,-5298796740.0,-1299719460.0,2326099130.0,214622930.0,364335000000.0,108490
A005500,삼진제약,12.0,2023,2401474000.0,118638333360.0,265364997650.0,292128533730.0,20484355460.0,18905784040.0,16409149000.0,203607000.0,312319000000.0,5500
A272550,삼양패키징,12.0,2023,21943397000.0,185360447400.0,374574487720.0,421668811100.0,32467578420.0,25435266110.0,20708839000.0,3080580000.0,269219000000.0,272550
A023410,유진기업,12.0,2023,197664553000.0,907922492350.0,1067945492630.0,1473426055240.0,84442700650.0,69312226660.0,29425299000.0,2045245000.0,271576000000.0,23410
A004430,송원산업,12.0,2023,98584000000.0,188390000000.0,705592000000.0,1029975000000.0,58469000000.0,34847000000.0,35168000000.0,922000000.0,440216000000.0,4430
A101930,인화정공,12.0,2023,29637861000.0,122932958080.0,168685117560.0,103951073730.0,4885929290.0,2495128900.0,6470460020.0,2837920.0,104658000000.0,101930
A151860,KG에코솔루션,12.0,2023,178824935000.0,1255914083730.0,2835220883330.0,7257169608810.0,309777861060.0,219616203830.0,161973580000.0,54733076000.0,486955000000.0,151860
A298830,슈어소프트테크,12.0,2023,19422203000.0,36040288870.0,95980592250.0,63289972380.0,11472691040.0,5832554230.0,1800832000.0,343658000.0,411213000000.0,298830
A006220,제주은행,12.0,2023,41013000000.0,423342000000.0,535851000000.0,339867000000.0,2623000000.0,5101000000.0,7563000000.0,16216000000.0,434054000000.0,6220
A377450,리파인,12.0,2023,117767686000.0,808559120.0,158639446580.0,66484437440.0,22552141370.0,21682528510.0,1281034000.0,263943000.0,144827000000.0,377450
A017390,서울가스,12.0,2023,29350113000.0,56259651720.0,1067796743180.0,1717423189670.0,-3200619590.0,20527153330.0,36691992930.0,2757912080.0,998635000000.0,17390
A034830,한국토지신탁,12.0,2023,151003884000.0,674145626360.0,1007337934740.0,270086082700.0,31235368980.0,-7659608660.0,10517816790.0,115261900.0,325658000000.0,34830
A010690,화신,12.0,2023,246672573000.0,499352995000.0,445063325380.0,1802759833240.0,83728814910.0,77268483090.0,60237545750.0,243389740.0,452480000000.0,10690
A095700,제넥신,12.0,2023,6031994000.0,67427179890.0,296903615680.0,4426626990.0,-41240886620.0,-66860297230.0,4696632000.0,334755000.0,462087000000.0,95700
A001630,종근당홀딩스,12.0,2023,45192083000.0,468033922100.0,823484716860.0,879780769940.0,17005266710.0,40575422160.0,40364506000.0,4915225000.0,263579000000.0,1630
A035600,KG이니시스,12.0,2023,94594395000.0,360912407380.0,695435433590.0,1344791853180.0,106275402450.0,97102941760.0,44409661000.0,0.0,333346000000.0,35600
A100790,미래에셋벤처투자,12.0,2023,43206214310.0,19166540000.0,342356661460.0,217046631990.0,31925038380.0,24538562940.0,974755900.0,12355660.0,276333000000.0,100790
A117580,대성에너지,12.0,2023,29353770000.0,123297363100.0,319603451080.0,999533749240.0,20391954230.0,14937263670.0,27265046970.0,87645830.0,236834000000.0,117580
A121800,비덴트,12.0,2023,28463564000.0,44496767000.0,558340417760.0,10016939690.0,-9887229420.0,-16286797050.0,1004863000.0,287156000.0,228879000000.0,121800
A011760,현대코퍼레이션,12.0,2023,297930078000.0,785537385420.0,580644518620.0,6580447881810.0,99330569130.0,83387483940.0,6744000000.0,585000000.0,247462000000.0,11760
A039440,에스티아이,12.0,2023,20205987000.0,1154769060.0,237680507020.0,319462564770.0,23946351570.0,24075406070.0,3827641000.0,248276000.0,328279000000.0,39440
A095500,미래나노텍,12.0,2023,172380411000.0,219851190430.0,272425525920.0,694025815280.0,13703818450.0,803936420.0,11940989000.0,1368040000.0,653269000000.0,95500
A001790,대한제당,12.0,2023,181503983000.0,395787473000.0,554590561000.0,1332349884000.0,47216910000.0,32504635000.0,12856126000.0,21825000.0,279528000000.0,1790
A024720,콜마홀딩스,12.0,2023,60508300000.0,342280875640.0,816191270370.0,637274322590.0,19104835140.0,6049009660.0,17794815990.0,2662357820.0,273391000000.0,24720
A009160,SIMPAC,12.0,2023,333188543000.0,330090596470.0,582578411760.0,609449638180.0,17502288610.0,-6463853630.0,10904180000.0,921560000.0,310251000000.0,9160
A150840,인트로메딕,12.0,2023,1324917000.0,7648733650.0,7719498310.0,10157836410.0,-4829780610.0,-6864891340.0,475250340.0,41290310.0,223669000000.0,150840
A360070,탑머티리얼,12.0,2023,15205571000.0,30624840090.0,155585835420.0,122198212210.0,13789507910.0,17572091120.0,2442931960.0,28448120.0,482142000000.0,360070
A089010,켐트로닉스,12.0,2023,67553155000.0,250779238450.0,182161699910.0,542256796290.0,19115114800.0,-7160258780.0,19461024000.0,4988424000.0,325063000000.0,89010
A295310,에이치브이엠,12.0,2023,5300186000.0,35375254070.0,30381276010.0,41457404690.0,3728071520.0,-6055727540.0,2381923560.0,5362930.0,,295310
A056080,유진로봇,12.0,2023,2381969000.0,7048755640.0,38895172440.0,30417114430.0,-4676140070.0,-5176352500.0,787291130.0,78187980.0,302502000000.0,56080
A265520,AP시스템,12.0,2023,249336420000.0,121401142320.0,321376369650.0,533579250430.0,60121226130.0,60033917350.0,5635996000.0,294514000.0,302568000000.0,265520
A268600,셀리버리,12.0,2023,1458541000.0,46218369260.0,-26167535540.0,18862893840.0,-19567773690.0,-34035541070.0,4797816000.0,152192000.0,283643000000.0,268600
A005720,넥센,12.0,2023,325249928000.0,1880564102250.0,2231606324070.0,3036061854460.0,221038045460.0,100449037120.0,197711546000.0,11137134000.0,222052000000.0,5720
A011930,신성이엔지,12.0,2023,31567056000.0,196152525000.0,242598485190.0,576519652360.0,7357387400.0,15258873760.0,9338382000.0,1741271000.0,435448000000.0,11930
A217270,넵튠,12.0,2023,42826320000.0,15385755850.0,364226200720.0,99746932810.0,2155714670.0,-16741380680.0,1985891000.0,5039928000.0,419496000000.0,217270
A039840,디오,12.0,2023,8690410000.0,118087912120.0,194427200570.0,155817892640.0,20896358520.0,2619040350.0,10433891810.0,1875136910.0,420539000000.0,39840
A001470,삼부토건,12.0,2023,41992921000.0,204478640720.0,102127653420.0,574975687070.0,-78151994180.0,-111007774060.0,1810892000.0,0.0,476266000000.0,1470
A096040,이트론,12.0,2023,10789195000.0,9446374670.0,96692775280.0,41414069400.0,-7831717750.0,-29770783810.0,789506300.0,774826840.0,193680000000.0,96040
A252990,샘씨엔에스,12.0,2023,15341430000.0,77217875180.0,102064297630.0,30934610500.0,-2912391720.0,-1310363410.0,2828238000.0,290706000.0,260885000000.0,252990
A174900,앱클론,12.0,2023,12255835000.0,12600854000.0,27232482590.0,3082804310.0,-11506273140.0,-12765642500.0,1593293000.0,90963000.0,245578000000.0,174900
A123860,아나패스,12.0,2023,15210475000.0,7398600000.0,53806531280.0,71466090070.0,4469540620.0,2679677300.0,4384913550.0,77883290.0,238601000000.0,123860
A339770,교촌에프앤비,12.0,2023,60977778000.0,96864500430.0,185573863450.0,444950940510.0,24838126050.0,12801507640.0,8913544000.0,645730000.0,211058000000.0,339770
A199820,제일일렉트릭,12.0,2023,2451558000.0,15986541780.0,125900340560.0,143986066030.0,7659502630.0,8009292050.0,3424212890.0,546417440.0,121538000000.0,199820
A000430,대원강업,12.0,2023,26217870000.0,182713907110.0,618192989950.0,1106756862190.0,59171860230.0,37786380410.0,44207537000.0,2397000.0,294249000000.0,430
A204620,글로벌텍스프리,12.0,2023,48823217000.0,9607040460.0,108595058650.0,93373547010.0,14776893090.0,-7994237010.0,1079580410.0,1575929800.0,238561000000.0,204620
A126700,하이비젼시스템,12.0,2023,58835974000.0,2888477350.0,264897704840.0,348281451040.0,58796177640.0,49741192480.0,2798247000.0,484902000.0,290645000000.0,126700
A179290,엠아이텍,12.0,2023,19047028000.0,712440260.0,92937461080.0,46387389200.0,14066004270.0,12797534890.0,1712990000.0,137377000.0,333396000000.0,179290
A226320,잇츠한불,12.0,2023,23111718000.0,11253842000.0,466711812930.0,139161722260.0,8054876190.0,17392145170.0,4675779000.0,0.0,335550000000.0,226320
A900290,GRT,6.0,2023,56032308000.0,537913276000.0,769906826000.0,767709381000.0,78737184000.0,58765718000.0,15850253000.0,122329000.0,218919000000.0,900290
A370090,퓨런티어,12.0,2023,35327331000.0,1006775490.0,49025312460.0,46546986730.0,7162414200.0,7523544550.0,867822000.0,206989000.0,220977000000.0,370090
A402030,코난테크놀로지,12.0,2023,6351702000.0,3542071320.0,31423222860.0,24428255320.0,-10994514510.0,-9836359720.0,0.0,0.0,450153000000.0,402030
A001510,SK증권,12.0,2023,182815000000.0,3127282438000.0,647238478230.0,262262474590.0,13097857610.0,3187786850.0,19021932350.0,6951080620.0,319037000000.0,1510
A002810,삼영무역,12.0,2023,39571378000.0,22494824910.0,555611487690.0,476810216000.0,17182275910.0,55062738980.0,8626930000.0,189697000.0,237188000000.0,2810
A071280,로체시스템즈,12.0,2023,35162489000.0,2211100900.0,111629594570.0,105268915960.0,11926044620.0,8866161020.0,2627821300.0,116461660.0,109871000000.0,71280
A102710,이엔에프테크놀로지,12.0,2023,46376681000.0,229621150540.0,366241945470.0,574762367330.0,24700466060.0,-23244757120.0,41181761000.0,1495036000.0,317711000000.0,102710
A205470,휴마시스,12.0,2023,12303454000.0,209365010.0,287326533900.0,13827303630.0,-52354977780.0,-55424406370.0,4547834260.0,175417120.0,388931000000.0,205470
A001230,동국홀딩스,12.0,2023,259081014000.0,241445774350.0,1777312951370.0,1841113699320.0,60062636100.0,231577736410.0,95767000000.0,2728000000.0,666421000000.0,1230
A208340,파멥신,12.0,2023,11519440000.0,5715180000.0,16584731520.0,74963630.0,-12101788430.0,-14246565590.0,976570000.0,55400000.0,61855000000.0,208340
A029460,케이씨,12.0,2023,96524643000.0,35113101460.0,864919790890.0,727022218770.0,66380698420.0,61447751630.0,18047318000.0,2052804890.0,253793000000.0,29460
A011500,한농화성,12.0,2023,12201120000.0,42991973000.0,162579437610.0,212395970150.0,-2427541800.0,12399220570.0,11452121010.0,0.0,245215000000.0,11500
A263720,디앤씨미디어,12.0,2023,9581212000.0,1993005100.0,81028417520.0,60372245940.0,3486546810.0,3961963000.0,719404000.0,1421281000.0,252000000000.0,263720
A037710,광주신세계,12.0,2023,169630613000.0,14875809000.0,819213142880.0,179586817860.0,54901376680.0,48259151040.0,25685731940.0,203523710.0,259044000000.0,37710
A396270,넥스트칩,12.0,2023,8612179000.0,24902307070.0,29337103240.0,16154132640.0,-22516720480.0,-26703134420.0,1132354000.0,1296359000.0,239149000000.0,396270
A002150,도화엔지니어링,12.0,2023,79695139000.0,58587636680.0,274364101350.0,574990699820.0,21891969360.0,20743987990.0,6218315860.0,162618080.0,282481000000.0,2150
A060150,인선이엔티,12.0,2023,55375999000.0,150344583000.0,343604585590.0,220959199620.0,25808068430.0,1711848050.0,15684547000.0,876963000.0,385847000000.0,60150
A078020,LS증권,12.0,2023,103053811000.0,3842508494780.0,935420573720.0,170705565370.0,33193031920.0,28660804230.0,9152931000.0,5716961000.0,239791000000.0,78020
A416180,신성에스티,12.0,2023,5486212000.0,22388500370.0,97136168190.0,124673269780.0,8372804510.0,9108473330.0,3600145000.0,0.0,224467000000.0,416180
A270520,지오릿에너지,12.0,2023,25678311000.0,29794387760.0,58425855850.0,20415365640.0,-6546305550.0,-5003432970.0,470776000.0,38881000.0,375292000000.0,270520
A067080,대화제약,12.0,2023,4349565000.0,110524875750.0,77353149450.0,141359215370.0,1963837400.0,-514320520.0,4790512580.0,1080018550.0,177122000000.0,67080
A036560,영풍정밀,12.0,2023,29344220000.0,874867200.0,336447687440.0,138702144850.0,20810009390.0,29214391150.0,2955841600.0,70432320.0,201609000000.0,36560
A024060,흥구석유,12.0,2023,372218000.0,8624090000.0,79095399270.0,126695388350.0,86981150.0,1129186200.0,725992000.0,0.0,100539000000.0,24060
A000680,LS네트웍스,12.0,2023,19190412000.0,507803293300.0,564007596860.0,379631754360.0,11618277300.0,10704983620.0,9144735800.0,242063840.0,276150000000.0,680
A053210,스카이라이프,12.0,2023,129748367000.0,177152406860.0,737132733090.0,1025595274650.0,14067496350.0,-113745084090.0,69185465000.0,107479733000.0,327308000000.0,53210
A452260,한화갤러리아,12.0,2023,65480880000.0,403282480000.0,828664559250.0,434495384610.0,9820592810.0,-30102383930.0,63992274000.0,527905000.0,267964000000.0,452260
A321820,아티스트유나이티드,12.0,2023,48569323000.0,17769106750.0,28505482720.0,21272386000.0,-3277590260.0,-5289845390.0,1367596000.0,309580000.0,38593000000.0,321820
A092230,KPX홀딩스,12.0,2023,174565891000.0,225618378610.0,1463012190800.0,1207010159500.0,65375088820.0,137402456690.0,40795483480.0,631536190.0,218706000000.0,92230
A005010,휴스틸,12.0,2023,259027474000.0,145857955540.0,1007030906100.0,764841700030.0,123214733010.0,72197667970.0,14259059780.0,0.0,322025000000.0,5010
A014940,오리엔탈정공,12.0,2023,12130825000.0,53534796090.0,86882043720.0,157532717470.0,12763401550.0,8908859190.0,2056681000.0,0.0,140886000000.0,14940
A297890,HB솔루션,12.0,2023,51379725000.0,26332816000.0,229814779390.0,96170053720.0,6764042000.0,75623976840.0,1141657650.0,204024770.0,289193000000.0,297890
A006060,화승인더,12.0,2023,171103737000.0,798203695440.0,613649058620.0,1466551191170.0,24745436330.0,-32499380080.0,79047072000.0,3775547000.0,204447000000.0,6060
A016580,환인제약,12.0,2023,45366210000.0,632025490.0,358207480590.0,230393578980.0,30170287860.0,29774322160.0,6364629690.0,294759910.0,286237000000.0,16580
A004360,세방,12.0,2023,55249284000.0,97477579520.0,1058236503180.0,1141950047420.0,28656237460.0,69963792680.0,36396059000.0,2394891000.0,433380000000.0,4360
A084680,이월드,12.0,2023,4669877000.0,136092584940.0,235283236240.0,115275724960.0,7922828650.0,-9443187610.0,8295369000.0,583894000.0,207046000000.0,84680
A003350,한국화장품제조,12.0,2023,31694874000.0,16991624000.0,52621954300.0,109337763360.0,9024560440.0,7281366190.0,2409297000.0,64094000.0,121969000000.0,3350
A016590,신대양제지,12.0,2023,19575041000.0,75692991390.0,686755610410.0,645359891640.0,58513877510.0,51251648060.0,30875010000.0,368340000.0,267610000000.0,16590
A104830,원익머트리얼즈,12.0,2023,51396471000.0,28217236970.0,448262198620.0,391674584740.0,24689972880.0,13844926010.0,31687514000.0,331233000.0,352216000000.0,104830
A008060,대덕,12.0,2023,140876982000.0,30704580740.0,1495255174820.0,1279256573240.0,31327712970.0,35936036800.0,166620104000.0,12436743000.0,221073000000.0,8060
